Episodio n;Titulo;URL;Año;Mes
Episodio 35;Setentas (39) Traffic, Steppenwolf;https://www.rtve.es/play/audios/discopolis/discopolis-9989-setentas-39-traffic-steppenwolf-22-12-17/4384431/;2017;12
Episodio 36;Setentas (42) Man;http://www.rtve.es/play/audios/discopolis/discopolis-9996-setentas-42-man-28-12-17/4384478/;2017;12
Episodio 37;Setentas (43) Jon Lord, Gemini Suite;http://www.rtve.es/play/audios/discopolis/discopolis-9997-setentas-43-jon-lord-gemini-suite-29-12-17/4384643/;2017;12
Episodio 38;Setentas (46) Bangla Desh 1;http://www.rtve.es/play/audios/discopolis/discopolis-10002-setentas-46-bangla-desh-1-02-01-18/4384518/;2018;1
Episodio 39;Setentas (46) Bangla Desh y2;http://www.rtve.es/play/audios/discopolis/discopolis-10003-setentas-46-bangla-desh-y2-03-01-17/4400595/;2018;1
Episodio 40;Setentas (48) Genesis - Hawkwind;https://www.rtve.es/play/audios/discopolis/discopolis-10004-setentas-48-genesis-hawkwind-04-01-17/4399234/;2018;1
Episodio 41;Setentas (51) Frank Zappa Mothers;http://www.rtve.es/play/audios/discopolis/discopolis-10008-setentas-51-frank-zappa-mothers-08-01-18/4409015/;2018;1
Episodio 42;Setentas (52) Victor Jara - VGG;http://www.rtve.es/play/audios/discopolis/discopolis-10010-setentas-52-victor-jara-vgg-09-01-18/4410823/;2018;1
Episodio 43;Setentas (53) Faust, Tucky Buzzard, Gentle Giant;http://www.rtve.es/play/audios/discopolis/discopolis-10011-setentas-53-faust-tucky-buzzard-gentle-giant-10-01-18/4413069/;2018;1
Episodio 44;Setentas (54) Osibisa;http://www.rtve.es/play/audios/discopolis/discopolis-10012-setentas-54-osibisa-11-01-18/4415179/;2018;1
Episodio 45;Setentas (55). Fela Kuti;http://www.rtve.es/play/audios/discopolis/discopolis-10013-setentas-55-fela-kuti-12-01-18/4417158/;2018;1
Episodio 46;Setentas (58) Om - Jarka;http://www.rtve.es/play/audios/discopolis/discopolis-10021-setentas-58-om-jarka-18-01-18/4428090/;2018;1
Episodio 47;Setentas (59) Alacran - Smash;http://www.rtve.es/play/audios/discopolis/discopolis-10022-setentas-59-alacran-smash-19-01-17/4429523/;2018;1
Episodio 48;Setentas (62) Módulos - Pan & Regaliz;http://www.rtve.es/play/audios/discopolis/discopolis-10026-setentas-62-modulos-pan-regaliz-22-01-18/4433008/;2018;1
Episodio 49;Setentas (63) Nuestro Pequeño Mundo;http://www.rtve.es/play/audios/discopolis/discopolis-10027-setentas-63-nuestro-pequeno-mundo-23-01-18/4434714/;2018;1
Episodio 50;Setentas (64) Aguaviva - Mikaela;http://www.rtve.es/play/audios/discopolis/discopolis-10028-setentas-64-aguaviva-mikaela-24-01-18/4436258/;2018;1
Episodio 51;Setentas (65) Mi generación - La Mosca;http://www.rtve.es/play/audios/discopolis/discopolis-10029-setentas-65-generacion-mosca-25-01-18/4437741/;2018;1
Episodio 52;Setentas (66) Miguel Rios - Pop Tops;http://www.rtve.es/play/audios/discopolis/discopolis-10030-setentas-66-miguel-rios-pop-tops-26-01-18/4439427/;2018;1
Episodio 53;Setentas (69) Serrat-A.Celdran;http://www.rtve.es/play/audios/discopolis/discopolis-10034-setentas-69-serrat-aceldran-29-01-18/4443825/;2018;1
Episodio 54;Setentas (70) Tabaco, Epoca, Franklin...;http://www.rtve.es/play/audios/discopolis/discopolis-10035-setentas-70-tabaco-epoca-franklin-30-01-18/4445620/;2018;1
Episodio 55;Setentas(71) Led Zeppelin IV - Bowie 31/01/18;http://www.rtve.es/play/audios/discopolis/discopolis-10036-setentas71-led-zeppelin-iv-bowie-31-01-18/4448483/;2018;1
Episodio 56;Setentas (72) King Crimson: Islands 01/02/18;http://www.rtve.es/play/audios/discopolis/discopolis-10037-setentas-72-king-crimson-islands-01-02-18/4450948/;2018;2
Episodio 57;Setentas (73) ELP Cuadros de una exposición;http://www.rtve.es/play/audios/discopolis/discopolis-10038-setentas-73-elp-cuadros-exposicion-02-02-18/4454839/;2018;2
Episodio 58;Setentas (84) Jammin Edward - Hendrix;http://www.rtve.es/play/audios/discopolis/discopolis-060318/4507361/;2018;3
Episodio 59;Setentas (85) Hendrix West & War Heroes;http://www.rtve.es/play/audios/discopolis/discopolis-10076-setentas-85-hendrix-west-war-heroes-07-03-18/4509075/;2018;3
Episodio 60;Setentas (86) Exile on Main Street;http://www.rtve.es/play/audios/discopolis/discopolis-10078-setentas-86-exile-on-main-street-09-03-18/4512481/;2018;3
Episodio 61;Setentas (88) Machine Head;http://www.rtve.es/play/audios/discopolis/discopolis-10082-setentas-88-machine-head-13-03-18/4519343/;2018;3
